CMDLINE /usr/local/opt/python/bin/python3.7 simpleProgram.py
MEM 32.660156 1551474365.0239
MEM 32.660156 1551474365.1244
MEM 32.660156 1551474365.2257
MEM 32.664062 1551474365.3261
MEM 32.664062 1551474365.4291
MEM 32.667969 1551474365.5311
MEM 32.667969 1551474365.6321
MEM 32.667969 1551474365.7346
MEM 32.671875 1551474365.8355
MEM 32.671875 1551474365.9362
MEM 32.675781 1551474366.0371
MEM 32.675781 1551474366.1376
MEM 32.679688 1551474366.2382
MEM 32.679688 1551474366.3385
MEM 32.683594 1551474366.4389
MEM 32.683594 1551474366.5414
MEM 32.687500 1551474366.6416
MEM 32.687500 1551474366.7464
MEM 32.691406 1551474366.8479
MEM 32.691406 1551474366.9519
MEM 32.695312 1551474367.0530
MEM 32.699219 1551474367.1559
MEM 32.699219 1551474367.2584
MEM 32.703125 1551474367.3594
MEM 32.703125 1551474367.4602
MEM 32.707031 1551474367.5646
MEM 32.710938 1551474367.6671
MEM 32.710938 1551474367.7681
MEM 32.714844 1551474367.8713
MEM 32.714844 1551474367.9717
MEM 32.718750 1551474368.0721
MEM 32.718750 1551474368.1774
MEM 32.722656 1551474368.2820
MEM 32.722656 1551474368.3849
MEM 32.726562 1551474368.4855
MEM 32.726562 1551474368.5904
MEM 32.730469 1551474368.6908
MEM 32.730469 1551474368.7913
MEM 32.734375 1551474368.8916
MEM 32.738281 1551474368.9920
MEM 32.738281 1551474369.0962
MEM 32.742188 1551474369.1976
MEM 32.742188 1551474369.3021
MEM 32.746094 1551474369.4025
MEM 32.746094 1551474369.5078
MEM 32.750000 1551474369.6084
MEM 32.750000 1551474369.7106
MEM 32.750000 1551474369.8109
MEM 32.750000 1551474369.9116
MEM 32.753906 1551474370.0133
MEM 32.753906 1551474370.1136
MEM 32.753906 1551474370.2153
MEM 32.753906 1551474370.3168
MEM 32.757812 1551474370.4202
MEM 32.757812 1551474370.5216
MEM 32.757812 1551474370.6238
MEM 32.761719 1551474370.7241
MEM 32.761719 1551474370.8269
MEM 32.765625 1551474370.9321
MEM 32.765625 1551474371.0324
MEM 32.765625 1551474371.1356
MEM 32.769531 1551474371.2376
MEM 32.769531 1551474371.3411
MEM 32.773438 1551474371.4412
MEM 32.773438 1551474371.5416
MEM 32.777344 1551474371.6458
MEM 32.777344 1551474371.7475
MEM 32.781250 1551474371.8521
MEM 32.781250 1551474371.9560
MEM 32.785156 1551474372.0572
MEM 32.785156 1551474372.1579
MEM 32.789062 1551474372.2592
MEM 32.792969 1551474372.3609
MEM 32.792969 1551474372.4652
MEM 32.796875 1551474372.5655
MEM 32.796875 1551474372.6700
MEM 32.800781 1551474372.7715
MEM 32.800781 1551474372.8746
MEM 32.804688 1551474372.9749
MEM 32.804688 1551474373.0795
MEM 32.808594 1551474373.1802
MEM 32.808594 1551474373.2867
MEM 32.808594 1551474373.3872
MEM 32.812500 1551474373.4893
MEM 32.812500 1551474373.5899
MEM 32.812500 1551474373.6903
MEM 32.816406 1551474373.7939
MEM 32.816406 1551474373.8951
MEM 32.820312 1551474373.9992
MEM 32.820312 1551474374.1021
MEM 32.820312 1551474374.2023
MEM 32.824219 1551474374.3027
MEM 32.828125 1551474374.4041
MEM 32.828125 1551474374.5067
MEM 32.832031 1551474374.6070
MEM 32.832031 1551474374.7082
MEM 32.835938 1551474374.8096
MEM 32.835938 1551474374.9102
MEM 32.835938 1551474375.0149
MEM 32.839844 1551474375.1159
MEM 32.839844 1551474375.2186
MEM 32.839844 1551474375.3205
MEM 32.839844 1551474375.4211
MEM 32.843750 1551474375.5241
MEM 32.843750 1551474375.6243
MEM 32.847656 1551474375.7246
MEM 32.847656 1551474375.8248
MEM 32.851562 1551474375.9264
MEM 32.851562 1551474376.0267
MEM 32.855469 1551474376.1273
MEM 32.855469 1551474376.2322
MEM 32.859375 1551474376.3357
MEM 32.859375 1551474376.4405
MEM 32.863281 1551474376.5410
MEM 32.867188 1551474376.6413
MEM 32.867188 1551474376.7417
MEM 32.871094 1551474376.8422
MEM 32.871094 1551474376.9431
MEM 32.875000 1551474377.0475
MEM 32.875000 1551474377.1515
MEM 32.878906 1551474377.2523
MEM 32.878906 1551474377.3526
MEM 32.882812 1551474377.4558
MEM 32.882812 1551474377.5570
MEM 32.886719 1551474377.6579
MEM 32.890625 1551474377.7582
MEM 32.890625 1551474377.8591
MEM 32.890625 1551474377.9604
MEM 32.894531 1551474378.0655
MEM 32.894531 1551474378.1659
MEM 32.898438 1551474378.2665
MEM 32.898438 1551474378.3691
MEM 32.902344 1551474378.4734
MEM 32.906250 1551474378.5758
MEM 32.906250 1551474378.6782
MEM 32.906250 1551474378.7794
MEM 32.910156 1551474378.8802
MEM 32.910156 1551474378.9814
MEM 32.914062 1551474379.0861
MEM 32.917969 1551474379.1875
MEM 32.917969 1551474379.2901
MEM 32.921875 1551474379.3905
MEM 32.921875 1551474379.4944
MEM 32.925781 1551474379.5947
MEM 32.925781 1551474379.6982
MEM 32.929688 1551474379.8025
MEM 32.929688 1551474379.9043
MEM 32.933594 1551474380.0047
MEM 32.933594 1551474380.1069
MEM 32.937500 1551474380.2090
MEM 32.937500 1551474380.3094
MEM 32.941406 1551474380.4105
MEM 32.941406 1551474380.5154
MEM 32.945312 1551474380.6158
MEM 32.945312 1551474380.7165
MEM 32.949219 1551474380.8169
MEM 32.949219 1551474380.9175
MEM 32.953125 1551474381.0181
MEM 32.953125 1551474381.1184
MEM 32.953125 1551474381.2194
MEM 32.953125 1551474381.3201
MEM 32.953125 1551474381.4216
MEM 32.953125 1551474381.5257
MEM 32.953125 1551474381.6263
MEM 32.953125 1551474381.7296
MEM 32.953125 1551474381.8318
MEM 32.953125 1551474381.9359
MEM 32.953125 1551474382.0362
MEM 32.953125 1551474382.1367
MEM 32.953125 1551474382.2413
MEM 32.953125 1551474382.3428
MEM 32.953125 1551474382.4436
MEM 32.972656 1551474382.5468
MEM 33.003906 1551474382.6489
MEM 33.050781 1551474382.7524
MEM 33.085938 1551474382.8531
MEM 33.128906 1551474382.9583
MEM 33.160156 1551474383.0593
MEM 33.199219 1551474383.1644
MEM 33.238281 1551474383.2648
MEM 33.273438 1551474383.3655
MEM 33.312500 1551474383.4659
MEM 33.339844 1551474383.5667
MEM 33.375000 1551474383.6699
MEM 33.417969 1551474383.7723
MEM 33.457031 1551474383.8750
MEM 33.503906 1551474383.9768
MEM 33.531250 1551474384.0774
MEM 33.136719 1551474384.1812
MEM 33.175781 1551474384.2859
MEM 33.226562 1551474384.3911
MEM 33.269531 1551474384.4963
MEM 33.304688 1551474384.5988
MEM 33.347656 1551474384.7007
MEM 33.390625 1551474384.8060
MEM 33.421875 1551474384.9081
MEM 33.457031 1551474385.0097
MEM 33.500000 1551474385.1100
MEM 33.535156 1551474385.2103
MEM 33.566406 1551474385.3108
MEM 33.605469 1551474385.4123
MEM 33.648438 1551474385.5152
MEM 33.679688 1551474385.6198
MEM 33.714844 1551474385.7207
MEM 33.750000 1551474385.8209
MEM 33.789062 1551474385.9212
MEM 33.812500 1551474386.0230
MEM 33.851562 1551474386.1241
MEM 33.894531 1551474386.2288
MEM 33.929688 1551474386.3314
MEM 33.953125 1551474386.4316
MEM 33.953125 1551474386.5362
MEM 33.953125 1551474386.6380
MEM 33.957031 1551474386.7384
MEM 33.960938 1551474386.8419
MEM 33.960938 1551474386.9440
MEM 33.964844 1551474387.0444
MEM 33.964844 1551474387.1487
MEM 33.964844 1551474387.2493
MEM 33.964844 1551474387.3503
MEM 33.968750 1551474387.4509
MEM 33.968750 1551474387.5525
MEM 33.972656 1551474387.6544
MEM 33.976562 1551474387.7560
MEM 33.976562 1551474387.8563
MEM 33.980469 1551474387.9597
MEM 33.980469 1551474388.0599
MEM 33.984375 1551474388.1601
MEM 33.984375 1551474388.2607
MEM 33.988281 1551474388.3627
MEM 33.992188 1551474388.4631
MEM 33.992188 1551474388.5656
MEM 33.992188 1551474388.6659
MEM 33.996094 1551474388.7680
MEM 34.000000 1551474388.8683
MEM 34.000000 1551474388.9693
MEM 34.003906 1551474389.0698
MEM 34.003906 1551474389.1702
MEM 34.007812 1551474389.2737
MEM 34.007812 1551474389.3767
MEM 34.007812 1551474389.4808
MEM 34.011719 1551474389.5813
MEM 34.011719 1551474389.6819
MEM 34.015625 1551474389.7870
MEM 34.015625 1551474389.8911
MEM 34.019531 1551474389.9917
MEM 34.019531 1551474390.0928
MEM 34.023438 1551474390.1957
MEM 34.023438 1551474390.2988
MEM 34.027344 1551474390.4008
MEM 34.027344 1551474390.5012
MEM 34.027344 1551474390.6025
MEM 34.031250 1551474390.7057
MEM 34.035156 1551474390.8063
MEM 34.035156 1551474390.9067
MEM 34.039062 1551474391.0084
MEM 34.039062 1551474391.1093
MEM 34.042969 1551474391.2099
MEM 34.042969 1551474391.3104
MEM 34.046875 1551474391.4132
MEM 34.046875 1551474391.5162
MEM 34.050781 1551474391.6186
MEM 34.050781 1551474391.7203
MEM 34.054688 1551474391.8210
MEM 34.054688 1551474391.9215
MEM 34.058594 1551474392.0218
MEM 34.058594 1551474392.1219
MEM 34.062500 1551474392.2243
MEM 34.062500 1551474392.3257
MEM 34.066406 1551474392.4263
MEM 34.066406 1551474392.5298
MEM 34.070312 1551474392.6304
MEM 34.074219 1551474392.7317
MEM 34.074219 1551474392.8338
MEM 34.074219 1551474392.9349
MEM 34.078125 1551474393.0362
MEM 34.082031 1551474393.1386
MEM 34.085938 1551474393.2389
MEM 34.085938 1551474393.3403
MEM 34.085938 1551474393.4447
MEM 34.089844 1551474393.5453
MEM 34.089844 1551474393.6494
MEM 34.093750 1551474393.7526
MEM 34.093750 1551474393.8528
MEM 34.097656 1551474393.9570
MEM 34.097656 1551474394.0574
MEM 34.101562 1551474394.1576
MEM 34.101562 1551474394.2578
MEM 34.105469 1551474394.3600
MEM 34.105469 1551474394.4605
MEM 34.109375 1551474394.5607
MEM 34.109375 1551474394.6610
MEM 34.109375 1551474394.7613
MEM 34.113281 1551474394.8625
MEM 34.113281 1551474394.9630
MEM 34.113281 1551474395.0642
MEM 34.117188 1551474395.1665
MEM 34.121094 1551474395.2686
MEM 34.121094 1551474395.3693
MEM 34.121094 1551474395.4731
MEM 34.125000 1551474395.5739
MEM 34.125000 1551474395.6750
MEM 34.128906 1551474395.7762
MEM 34.128906 1551474395.8806
MEM 34.132812 1551474395.9844
MEM 34.132812 1551474396.0876
MEM 34.132812 1551474396.1928
MEM 34.136719 1551474396.2952
MEM 34.136719 1551474396.3980
MEM 34.140625 1551474396.5027
MEM 34.144531 1551474396.6031
MEM 34.144531 1551474396.7033
MEM 34.148438 1551474396.8044
MEM 34.148438 1551474396.9048
MEM 34.152344 1551474397.0051
MEM 34.152344 1551474397.1056
MEM 34.152344 1551474397.2060
MEM 34.156250 1551474397.3066
MEM 34.156250 1551474397.4075
MEM 34.160156 1551474397.5102
MEM 34.160156 1551474397.6116
MEM 34.164062 1551474397.7126
MEM 34.164062 1551474397.8166
MEM 34.164062 1551474397.9180
MEM 34.167969 1551474398.0194
MEM 34.167969 1551474398.1203
MEM 34.171875 1551474398.2206
MEM 34.171875 1551474398.3214
MEM 34.175781 1551474398.4217
MEM 34.175781 1551474398.5222
MEM 34.175781 1551474398.6227
MEM 34.179688 1551474398.7238
MEM 34.179688 1551474398.8244
MEM 34.183594 1551474398.9296
MEM 34.187500 1551474399.0316
MEM 34.187500 1551474399.1364
MEM 34.191406 1551474399.2386
MEM 34.191406 1551474399.3389
MEM 34.191406 1551474399.4395
MEM 34.195312 1551474399.5414
MEM 34.199219 1551474399.6450
MEM 34.199219 1551474399.7490
MEM 34.203125 1551474399.8528
MEM 34.203125 1551474399.9534
MEM 34.207031 1551474400.0539
MEM 34.207031 1551474400.1581
MEM 34.210938 1551474400.2597
MEM 34.210938 1551474400.3601
MEM 34.214844 1551474400.4614
MEM 34.214844 1551474400.5626
MEM 34.214844 1551474400.6650
MEM 34.218750 1551474400.7659
MEM 34.218750 1551474400.8663
MEM 34.222656 1551474400.9679
MEM 34.222656 1551474401.0691
MEM 34.226562 1551474401.1696
MEM 34.226562 1551474401.2703
MEM 34.230469 1551474401.3733
MEM 34.230469 1551474401.4769
MEM 34.234375 1551474401.5775
MEM 34.234375 1551474401.6797
MEM 34.238281 1551474401.7821
MEM 34.238281 1551474401.8864
MEM 34.242188 1551474401.9871
MEM 34.242188 1551474402.0875
MEM 34.246094 1551474402.1888
MEM 34.250000 1551474402.2891
MEM 34.250000 1551474402.3904
MEM 34.250000 1551474402.4907
MEM 34.253906 1551474402.5945
MEM 34.253906 1551474402.6980
MEM 34.257812 1551474402.7993
MEM 34.257812 1551474402.8998
MEM 34.261719 1551474403.0029
MEM 34.265625 1551474403.1041
MEM 34.265625 1551474403.2049
MEM 34.269531 1551474403.3059
MEM 34.269531 1551474403.4073
MEM 34.269531 1551474403.5085
MEM 34.273438 1551474403.6087
MEM 34.273438 1551474403.7133
MEM 34.277344 1551474403.8167
MEM 34.281250 1551474403.9201
MEM 34.281250 1551474404.0224
MEM 34.281250 1551474404.1242
MEM 34.285156 1551474404.2281
MEM 34.285156 1551474404.3320
MEM 34.289062 1551474404.4365
MEM 34.289062 1551474404.5369
MEM 34.292969 1551474404.6375
MEM 34.292969 1551474404.7398
MEM 34.292969 1551474404.8409
MEM 34.296875 1551474404.9416
MEM 34.296875 1551474405.0420
MEM 34.300781 1551474405.1423
MEM 34.300781 1551474405.2452
MEM 34.304688 1551474405.3507
MEM 34.304688 1551474405.4513
MEM 34.308594 1551474405.5534
MEM 34.308594 1551474405.6543
MEM 34.312500 1551474405.7578
MEM 34.312500 1551474405.8582
MEM 34.316406 1551474405.9606
MEM 34.316406 1551474406.0617
MEM 34.320312 1551474406.1627
MEM 34.320312 1551474406.2652
MEM 34.324219 1551474406.3655
MEM 34.324219 1551474406.4664
MEM 34.328125 1551474406.5717
MEM 34.328125 1551474406.6733
MEM 34.332031 1551474406.7736
MEM 34.335938 1551474406.8759
MEM 34.335938 1551474406.9762
MEM 34.335938 1551474407.0770
MEM 34.339844 1551474407.1803
MEM 34.339844 1551474407.2820
MEM 34.339844 1551474407.3866
MEM 34.343750 1551474407.4868
MEM 34.343750 1551474407.5916
MEM 34.347656 1551474407.6918
MEM 34.347656 1551474407.7921
MEM 34.351562 1551474407.8923
MEM 34.351562 1551474407.9926
MEM 34.355469 1551474408.0966
MEM 34.355469 1551474408.1968
MEM 34.359375 1551474408.2983
MEM 34.359375 1551474408.4032
MEM 34.363281 1551474408.5046
MEM 34.363281 1551474408.6051
MEM 34.367188 1551474408.7074
MEM 34.371094 1551474408.8078
MEM 34.371094 1551474408.9089
MEM 34.375000 1551474409.0113
MEM 34.375000 1551474409.1115
MEM 34.378906 1551474409.2163
MEM 34.378906 1551474409.3171
MEM 34.382812 1551474409.4184
MEM 34.382812 1551474409.5190
MEM 34.382812 1551474409.6201
MEM 34.382812 1551474409.7209
MEM 34.382812 1551474409.8217
MEM 34.382812 1551474409.9234
MEM 34.382812 1551474410.0248
MEM 34.382812 1551474410.1275
MEM 34.382812 1551474410.2327
MEM 34.382812 1551474410.3367
MEM 34.382812 1551474410.4377
MEM 34.382812 1551474410.5428
MEM 34.382812 1551474410.6444
MEM 34.390625 1551474410.7446
MEM 34.425781 1551474410.8495
MEM 34.460938 1551474410.9534
MEM 34.492188 1551474411.0552
MEM 34.531250 1551474411.1576
MEM 34.566406 1551474411.2579
MEM 34.593750 1551474411.3625
MEM 34.628906 1551474411.4664
MEM 34.664062 1551474411.5667
MEM 34.699219 1551474411.6703
MEM 34.738281 1551474411.7748
MEM 34.773438 1551474411.8819
MEM 34.800781 1551474411.9823
MEM 34.839844 1551474412.0866
MEM 34.863281 1551474412.1869
MEM 34.894531 1551474412.2917
MEM 34.921875 1551474412.3963
MEM 34.949219 1551474412.5000
MEM 34.968750 1551474412.6032
MEM 35.000000 1551474412.7035
MEM 35.031250 1551474412.8050
MEM 35.066406 1551474412.9054
MEM 35.101562 1551474413.0061
MEM 35.132812 1551474413.1083
MEM 35.160156 1551474413.2115
MEM 35.199219 1551474413.3128
MEM 35.226562 1551474413.4171
MEM 35.253906 1551474413.5184
MEM 35.273438 1551474413.6197
MEM 35.312500 1551474413.7215
MEM 35.351562 1551474413.8223
MEM 35.390625 1551474413.9229
MEM 35.421875 1551474414.0274
MEM 35.460938 1551474414.1306
MEM 35.496094 1551474414.2335
MEM 35.542969 1551474414.3367
MEM 35.574219 1551474414.4404
MEM 35.609375 1551474414.5410
MEM 35.152344 1551474414.6414
MEM 35.187500 1551474414.7421
MEM 35.214844 1551474414.8425
MEM 35.250000 1551474414.9466
MEM 35.281250 1551474415.0511
MEM 35.312500 1551474415.1550
MEM 35.324219 1551474415.2560
MEM 35.324219 1551474415.3570
MEM 35.324219 1551474415.4578
MEM 35.324219 1551474415.5590
MEM 35.328125 1551474415.6599
MEM 35.328125 1551474415.7607
MEM 35.328125 1551474415.8620
MEM 35.328125 1551474415.9637
MEM 35.332031 1551474416.0649
MEM 35.332031 1551474416.1680
MEM 35.332031 1551474416.2687
MEM 35.335938 1551474416.3689
MEM 35.335938 1551474416.4692
MEM 35.335938 1551474416.5697
MEM 35.335938 1551474416.6701
MEM 35.339844 1551474416.7716
MEM 35.339844 1551474416.8734
MEM 35.343750 1551474416.9771
MEM 35.343750 1551474417.0793
MEM 35.343750 1551474417.1825
MEM 35.347656 1551474417.2869
MEM 35.347656 1551474417.3895
MEM 35.351562 1551474417.4912
MEM 35.351562 1551474417.5914
MEM 35.355469 1551474417.6919
MEM 35.355469 1551474417.7934
MEM 35.355469 1551474417.8938
MEM 35.355469 1551474417.9982
MEM 35.359375 1551474418.1033
MEM 35.359375 1551474418.2040
MEM 35.363281 1551474418.3060
MEM 35.363281 1551474418.4063
MEM 35.367188 1551474418.5078
MEM 35.367188 1551474418.6098
MEM 35.371094 1551474418.7101
MEM 35.371094 1551474418.8153
MEM 35.371094 1551474418.9166
MEM 35.375000 1551474419.0209
MEM 35.375000 1551474419.1212
MEM 35.378906 1551474419.2237
MEM 35.378906 1551474419.3284
MEM 35.382812 1551474419.4336
MEM 35.382812 1551474419.5369
MEM 35.386719 1551474419.6377
MEM 35.386719 1551474419.7385
MEM 35.390625 1551474419.8404
MEM 35.390625 1551474419.9432
MEM 35.394531 1551474420.0452
MEM 35.394531 1551474420.1485
MEM 35.398438 1551474420.2534
MEM 35.402344 1551474420.3545
MEM 35.406250 1551474420.4566
MEM 35.406250 1551474420.5586
MEM 35.410156 1551474420.6588
MEM 35.410156 1551474420.7591
MEM 35.414062 1551474420.8621
MEM 35.414062 1551474420.9657
MEM 35.417969 1551474421.0665
MEM 35.417969 1551474421.1678
MEM 35.421875 1551474421.2696
MEM 35.421875 1551474421.3719
MEM 35.425781 1551474421.4722
MEM 35.425781 1551474421.5763
MEM 35.429688 1551474421.6772
MEM 35.429688 1551474421.7787
MEM 35.429688 1551474421.8794
MEM 35.433594 1551474421.9796
MEM 35.437500 1551474422.0830
MEM 35.437500 1551474422.1872
MEM 35.441406 1551474422.2892
MEM 35.441406 1551474422.3897
MEM 35.445312 1551474422.4917
MEM 35.445312 1551474422.5956
MEM 35.449219 1551474422.6976
MEM 35.453125 1551474422.8017
MEM 35.453125 1551474422.9023
MEM 35.457031 1551474423.0037
MEM 35.457031 1551474423.1041
MEM 35.460938 1551474423.2047
MEM 35.460938 1551474423.3051
MEM 35.464844 1551474423.4076
MEM 35.464844 1551474423.5078
MEM 35.464844 1551474423.6120
MEM 35.468750 1551474423.7161
MEM 35.472656 1551474423.8172
MEM 35.472656 1551474423.9179
MEM 35.472656 1551474424.0206
MEM 35.476562 1551474424.1208
MEM 35.476562 1551474424.2212
MEM 35.480469 1551474424.3218
MEM 35.480469 1551474424.4221
MEM 35.484375 1551474424.5255
MEM 35.484375 1551474424.6265
MEM 35.488281 1551474424.7270
MEM 35.488281 1551474424.8283
MEM 35.488281 1551474424.9312
MEM 35.492188 1551474425.0326
MEM 35.492188 1551474425.1334
MEM 35.496094 1551474425.2339
MEM 35.500000 1551474425.3343
MEM 35.500000 1551474425.4370
MEM 35.500000 1551474425.5376
MEM 35.503906 1551474425.6391
MEM 35.503906 1551474425.7397
MEM 35.507812 1551474425.8401
MEM 35.507812 1551474425.9441
MEM 35.511719 1551474426.0444
MEM 35.511719 1551474426.1449
MEM 35.515625 1551474426.2485
MEM 35.515625 1551474426.3537
MEM 35.515625 1551474426.4581
MEM 35.519531 1551474426.5589
MEM 35.519531 1551474426.6604
MEM 35.523438 1551474426.7633
MEM 35.523438 1551474426.8680
MEM 35.527344 1551474426.9703
MEM 35.527344 1551474427.0728
MEM 35.531250 1551474427.1730
MEM 35.535156 1551474427.2733
MEM 35.535156 1551474427.3760
MEM 35.539062 1551474427.4763
MEM 35.539062 1551474427.5774
MEM 35.542969 1551474427.6784
MEM 35.542969 1551474427.7792
MEM 35.546875 1551474427.8808
MEM 35.546875 1551474427.9837
MEM 35.550781 1551474428.0871
MEM 35.550781 1551474428.1883
MEM 35.554688 1551474428.2899
MEM 35.554688 1551474428.3921
MEM 35.554688 1551474428.4947
MEM 35.558594 1551474428.5975
MEM 35.558594 1551474428.6977
MEM 35.558594 1551474428.8034
MEM 35.562500 1551474428.9052
MEM 35.562500 1551474429.0058
MEM 35.566406 1551474429.1061
MEM 35.566406 1551474429.2097
MEM 35.570312 1551474429.3131
MEM 35.570312 1551474429.4135
MEM 35.574219 1551474429.5137
MEM 35.574219 1551474429.6162
MEM 35.578125 1551474429.7177
MEM 35.578125 1551474429.8196
MEM 35.582031 1551474429.9204
MEM 35.582031 1551474430.0212
MEM 35.585938 1551474430.1261
MEM 35.589844 1551474430.2271
MEM 35.589844 1551474430.3274
MEM 35.593750 1551474430.4293
MEM 35.593750 1551474430.5340
MEM 35.597656 1551474430.6371
MEM 35.597656 1551474430.7376
MEM 35.601562 1551474430.8389
MEM 35.601562 1551474430.9441
MEM 35.605469 1551474431.0483
MEM 35.605469 1551474431.1504
MEM 35.609375 1551474431.2543
MEM 35.613281 1551474431.3584
MEM 35.613281 1551474431.4613
MEM 35.613281 1551474431.5620
MEM 35.617188 1551474431.6660
MEM 35.617188 1551474431.7702
MEM 35.621094 1551474431.8711
MEM 35.621094 1551474431.9713
MEM 35.625000 1551474432.0719
MEM 35.628906 1551474432.1756
MEM 35.628906 1551474432.2764
MEM 35.632812 1551474432.3793
MEM 35.632812 1551474432.4836
MEM 35.636719 1551474432.5872
MEM 35.636719 1551474432.6875
MEM 35.640625 1551474432.7901
MEM 35.644531 1551474432.8946
MEM 35.644531 1551474432.9981
MEM 35.648438 1551474433.0999
MEM 35.648438 1551474433.2037
MEM 35.652344 1551474433.3047
MEM 35.652344 1551474433.4069
MEM 35.656250 1551474433.5072
MEM 35.656250 1551474433.6108
MEM 35.660156 1551474433.7111
MEM 35.660156 1551474433.8140
MEM 35.664062 1551474433.9171
MEM 35.664062 1551474434.0185
MEM 35.667969 1551474434.1212
MEM 35.667969 1551474434.2226
MEM 35.671875 1551474434.3233
MEM 35.671875 1551474434.4267
MEM 35.671875 1551474434.5281
MEM 35.675781 1551474434.6286
MEM 35.675781 1551474434.7330
MEM 35.679688 1551474434.8375
MEM 35.679688 1551474434.9379
MEM 35.679688 1551474435.0406
MEM 35.683594 1551474435.1441
MEM 35.687500 1551474435.2448
MEM 35.687500 1551474435.3499
MEM 35.687500 1551474435.4509
MEM 35.691406 1551474435.5541
MEM 35.695312 1551474435.6578
MEM 35.695312 1551474435.7582
MEM 35.699219 1551474435.8585
MEM 35.699219 1551474435.9591
MEM 35.703125 1551474436.0634
MEM 35.703125 1551474436.1649
MEM 35.703125 1551474436.2656
MEM 35.707031 1551474436.3661
MEM 35.707031 1551474436.4676
MEM 35.707031 1551474436.5679
MEM 35.710938 1551474436.6701
MEM 35.710938 1551474436.7741
MEM 35.710938 1551474436.8755
MEM 35.714844 1551474436.9760
MEM 35.714844 1551474437.0765
MEM 35.718750 1551474437.1767
MEM 35.718750 1551474437.2788
MEM 35.722656 1551474437.3791
MEM 35.722656 1551474437.4829
MEM 35.726562 1551474437.5878
MEM 35.730469 1551474437.6880
MEM 35.730469 1551474437.7882
MEM 35.734375 1551474437.8894
MEM 35.734375 1551474437.9900
MEM 35.738281 1551474438.0902
MEM 35.742188 1551474438.1907
MEM 35.742188 1551474438.2910
MEM 35.746094 1551474438.3913
MEM 35.746094 1551474438.4920
MEM 35.750000 1551474438.5925
MEM 35.750000 1551474438.6929
MEM 35.753906 1551474438.7970
MEM 35.753906 1551474438.9012
MEM 35.757812 1551474439.0027
MEM 35.757812 1551474439.1038
MEM 35.757812 1551474439.2047
MEM 35.761719 1551474439.3059
MEM 35.761719 1551474439.4063
MEM 35.765625 1551474439.5076
MEM 35.765625 1551474439.6085
MEM 35.769531 1551474439.7124
MEM 35.769531 1551474439.8175
MEM 35.773438 1551474439.9217
MEM 35.773438 1551474440.0229
MEM 35.777344 1551474440.1251
MEM 35.777344 1551474440.2253
MEM 35.781250 1551474440.3265
MEM 35.781250 1551474440.4316
MEM 35.785156 1551474440.5341
MEM 35.785156 1551474440.6349
MEM 35.789062 1551474440.7359
MEM 35.789062 1551474440.8375
MEM 35.792969 1551474440.9389
MEM 35.792969 1551474441.0405
MEM 35.796875 1551474441.1410
MEM 35.796875 1551474441.2421
MEM 35.800781 1551474441.3427
MEM 35.800781 1551474441.4455
MEM 35.804688 1551474441.5510
MEM 35.804688 1551474441.6540
MEM 35.808594 1551474441.7577
MEM 35.808594 1551474441.8601
MEM 35.808594 1551474441.9605
MEM 35.808594 1551474442.0642
MEM 35.808594 1551474442.1667
MEM 35.808594 1551474442.2701
MEM 35.808594 1551474442.3740
MEM 35.812500 1551474442.4744
MEM 35.839844 1551474442.5765
MEM 35.867188 1551474442.6768
MEM 35.902344 1551474442.7787
MEM 35.925781 1551474442.8796
MEM 35.960938 1551474442.9829
MEM 35.992188 1551474443.0875
MEM 36.023438 1551474443.1880
MEM 36.054688 1551474443.2896
MEM 36.085938 1551474443.3905
MEM 36.117188 1551474443.4909
MEM 36.140625 1551474443.5914
MEM 36.167969 1551474443.6917
MEM 36.199219 1551474443.7947
MEM 36.218750 1551474443.8985
MEM 36.242188 1551474444.0003
MEM 36.257812 1551474444.1040
MEM 36.296875 1551474444.2043
MEM 36.332031 1551474444.3045
MEM 36.375000 1551474444.4050
MEM 36.394531 1551474444.5057
MEM 36.425781 1551474444.6103
MEM 36.441406 1551474444.7106
MEM 36.472656 1551474444.8121
MEM 36.496094 1551474444.9127
MEM 36.527344 1551474445.0164
MEM 36.550781 1551474445.1217
MEM 36.582031 1551474445.2239
MEM 36.609375 1551474445.3262
MEM 36.636719 1551474445.4282
MEM 36.667969 1551474445.5321
MEM 36.695312 1551474445.6342
MEM 36.730469 1551474445.7346
MEM 36.769531 1551474445.8399
MEM 36.789062 1551474445.9405
MEM 36.804688 1551474446.0409
MEM 36.824219 1551474446.1446
MEM 36.859375 1551474446.2497
MEM 36.894531 1551474446.3541
MEM 36.929688 1551474446.4575
MEM 36.953125 1551474446.5593
MEM 36.976562 1551474446.6614
MEM 37.000000 1551474446.7625
MEM 37.019531 1551474446.8670
MEM 37.042969 1551474446.9673
MEM 37.062500 1551474447.0714
MEM 37.082031 1551474447.1728
MEM 37.109375 1551474447.2763
MEM 37.144531 1551474447.3770
MEM 37.171875 1551474447.4786
MEM 37.207031 1551474447.5823
MEM 37.238281 1551474447.6838
MEM 37.238281 1551474447.7876
MEM 37.238281 1551474447.8884
MEM 37.238281 1551474447.9888
MEM 37.238281 1551474448.0915
MEM 37.238281 1551474448.1955
MEM 37.238281 1551474448.2964
MEM 37.238281 1551474448.4008
MEM 37.238281 1551474448.5010
MEM 37.238281 1551474448.6042
