CMDLINE /usr/local/opt/python/bin/python3.7 mandelbrot2.py
MEM 118.289062 1551482388.6214
MEM 118.289062 1551482388.7217
MEM 118.343750 1551482388.8221
MEM 118.398438 1551482388.9227
MEM 118.398438 1551482389.0241
MEM 118.398438 1551482389.1247
MEM 118.476562 1551482389.2256
MEM 118.515625 1551482389.3259
MEM 118.515625 1551482389.4262
MEM 118.515625 1551482389.5299
MEM 118.625000 1551482389.6309
MEM 118.625000 1551482389.7361
MEM 118.625000 1551482389.8386
MEM 118.625000 1551482389.9439
MEM 118.738281 1551482390.0491
MEM 118.738281 1551482390.1522
MEM 118.738281 1551482390.2536
MEM 118.753906 1551482390.3588
MEM 118.847656 1551482390.4597
MEM 118.847656 1551482390.5605
MEM 118.847656 1551482390.6630
MEM 118.906250 1551482390.7681
MEM 118.964844 1551482390.8683
MEM 118.964844 1551482390.9694
MEM 118.964844 1551482391.0698
MEM 119.023438 1551482391.1709
MEM 119.078125 1551482391.2727
MEM 119.078125 1551482391.3733
MEM 119.078125 1551482391.4735
MEM 119.187500 1551482391.5751
MEM 119.187500 1551482391.6758
MEM 119.187500 1551482391.7773
MEM 119.187500 1551482391.8803
MEM 119.304688 1551482391.9837
MEM 119.308594 1551482392.0857
MEM 119.312500 1551482392.1909
MEM 119.316406 1551482392.2961
MEM 119.425781 1551482392.4009
MEM 119.433594 1551482392.5034
MEM 119.433594 1551482392.6038
MEM 119.433594 1551482392.7052
MEM 119.546875 1551482392.8068
MEM 119.546875 1551482392.9109
MEM 119.550781 1551482393.0114
MEM 119.601562 1551482393.1132
MEM 119.667969 1551482393.2137
MEM 119.667969 1551482393.3156
MEM 119.667969 1551482393.4175
MEM 119.722656 1551482393.5184
MEM 119.777344 1551482393.6197
MEM 119.777344 1551482393.7205
MEM 119.777344 1551482393.8208
MEM 119.839844 1551482393.9213
MEM 119.894531 1551482394.0219
MEM 119.894531 1551482394.1227
MEM 119.894531 1551482394.2233
MEM 119.976562 1551482394.3242
MEM 120.003906 1551482394.4255
MEM 120.011719 1551482394.5258
MEM 120.015625 1551482394.6268
MEM 120.132812 1551482394.7278
MEM 120.136719 1551482394.8288
MEM 120.140625 1551482394.9298
MEM 120.148438 1551482395.0302
MEM 120.261719 1551482395.1311
MEM 120.269531 1551482395.2320
MEM 120.277344 1551482395.3333
MEM 120.285156 1551482395.4340
MEM 120.402344 1551482395.5349
MEM 120.402344 1551482395.6401
MEM 120.402344 1551482395.7453
MEM 120.402344 1551482395.8504
MEM 120.515625 1551482395.9533
MEM 120.515625 1551482396.0564
MEM 120.515625 1551482396.1616
MEM 120.515625 1551482396.2620
MEM 120.625000 1551482396.3660
MEM 120.625000 1551482396.4668
MEM 120.625000 1551482396.5695
MEM 120.625000 1551482396.6718
MEM 120.679688 1551482396.7730
MEM 120.738281 1551482396.8735
MEM 120.742188 1551482396.9739
MEM 120.742188 1551482397.0753
MEM 120.742188 1551482397.1784
MEM 120.851562 1551482397.2799
MEM 120.851562 1551482397.3851
MEM 120.851562 1551482397.4858
MEM 120.851562 1551482397.5911
MEM 120.878906 1551482397.6963
MEM 120.964844 1551482397.7977
MEM 120.964844 1551482397.9029
MEM 120.964844 1551482398.0076
MEM 120.964844 1551482398.1128
MEM 121.015625 1551482398.2132
MEM 121.074219 1551482398.3164
MEM 121.074219 1551482398.4166
MEM 121.074219 1551482398.5172
MEM 121.074219 1551482398.6178
MEM 121.179688 1551482398.7230
MEM 121.179688 1551482398.8282
MEM 121.179688 1551482398.9311
MEM 121.179688 1551482399.0316
MEM 121.179688 1551482399.1318
MEM 121.285156 1551482399.2330
MEM 121.285156 1551482399.3333
MEM 121.285156 1551482399.4360
MEM 121.285156 1551482399.5362
MEM 121.285156 1551482399.6364
MEM 121.390625 1551482399.7371
MEM 121.390625 1551482399.8424
MEM 121.390625 1551482399.9476
MEM 121.390625 1551482400.0528
MEM 121.390625 1551482400.1531
MEM 121.500000 1551482400.2538
MEM 121.500000 1551482400.3590
MEM 121.500000 1551482400.4622
MEM 121.500000 1551482400.5643
MEM 121.500000 1551482400.6655
MEM 121.609375 1551482400.7660
MEM 121.609375 1551482400.8668
MEM 121.609375 1551482400.9678
MEM 121.609375 1551482401.0722
MEM 121.609375 1551482401.1726
MEM 121.675781 1551482401.2729
MEM 121.718750 1551482401.3731
MEM 121.718750 1551482401.4735
MEM 121.718750 1551482401.5767
MEM 121.718750 1551482401.6770
MEM 121.769531 1551482401.7776
MEM 121.828125 1551482401.8798
MEM 121.828125 1551482401.9839
MEM 121.828125 1551482402.0860
MEM 121.828125 1551482402.1912
MEM 121.828125 1551482402.2964
MEM 121.933594 1551482402.3988
MEM 121.933594 1551482402.5008
MEM 121.933594 1551482402.6028
MEM 121.933594 1551482402.7055
MEM 121.933594 1551482402.8075
MEM 121.984375 1551482402.9122
MEM 122.039062 1551482403.0139
MEM 122.039062 1551482403.1186
MEM 122.039062 1551482403.2189
MEM 122.039062 1551482403.3202
MEM 122.039062 1551482403.4254
MEM 122.140625 1551482403.5258
MEM 122.140625 1551482403.6290
MEM 122.144531 1551482403.7296
MEM 122.144531 1551482403.8303
MEM 122.144531 1551482403.9353
MEM 122.207031 1551482404.0398
MEM 122.253906 1551482404.1452
MEM 122.253906 1551482404.2458
MEM 122.253906 1551482404.3476
MEM 122.253906 1551482404.4528
MEM 122.296875 1551482404.5577
MEM 122.355469 1551482404.6581
MEM 122.355469 1551482404.7604
MEM 122.355469 1551482404.8622
MEM 122.355469 1551482404.9642
MEM 122.355469 1551482405.0657
MEM 122.355469 1551482405.1666
MEM 122.464844 1551482405.2679
MEM 122.464844 1551482405.3713
MEM 122.464844 1551482405.4721
MEM 122.464844 1551482405.5736
MEM 122.464844 1551482405.6789
MEM 122.503906 1551482405.7794
MEM 122.566406 1551482405.8808
MEM 122.566406 1551482405.9815
MEM 122.566406 1551482406.0862
MEM 122.566406 1551482406.1914
MEM 122.566406 1551482406.2963
MEM 122.621094 1551482406.4015
MEM 122.671875 1551482406.5047
MEM 122.671875 1551482406.6100
MEM 122.671875 1551482406.7123
MEM 122.671875 1551482406.8129
MEM 122.671875 1551482406.9136
MEM 122.773438 1551482407.0140
MEM 122.777344 1551482407.1162
MEM 122.777344 1551482407.2193
MEM 122.777344 1551482407.3232
MEM 122.777344 1551482407.4236
MEM 122.781250 1551482407.5246
MEM 122.878906 1551482407.6301
MEM 122.878906 1551482407.7350
MEM 122.878906 1551482407.8362
MEM 122.878906 1551482407.9382
MEM 122.878906 1551482408.0434
MEM 122.933594 1551482408.1455
MEM 122.992188 1551482408.2480
MEM 122.992188 1551482408.3525
MEM 122.992188 1551482408.4531
MEM 122.992188 1551482408.5583
MEM 122.992188 1551482408.6634
MEM 123.093750 1551482408.7637
MEM 123.093750 1551482408.8642
MEM 123.093750 1551482408.9693
MEM 123.093750 1551482409.0697
MEM 123.093750 1551482409.1724
MEM 123.148438 1551482409.2746
MEM 123.203125 1551482409.3772
MEM 123.203125 1551482409.4782
MEM 123.203125 1551482409.5785
MEM 123.203125 1551482409.6818
MEM 123.203125 1551482409.7821
MEM 123.253906 1551482409.8868
MEM 123.304688 1551482409.9920
MEM 123.304688 1551482410.0933
MEM 123.304688 1551482410.1984
MEM 123.304688 1551482410.2993
MEM 123.304688 1551482410.4027
MEM 123.386719 1551482410.5049
MEM 123.410156 1551482410.6101
MEM 123.410156 1551482410.7135
MEM 123.410156 1551482410.8143
MEM 123.410156 1551482410.9152
MEM 123.410156 1551482411.0166
MEM 123.511719 1551482411.1176
MEM 123.511719 1551482411.2181
MEM 123.511719 1551482411.3207
MEM 123.511719 1551482411.4235
MEM 123.511719 1551482411.5241
MEM 123.511719 1551482411.6293
MEM 123.613281 1551482411.7297
MEM 123.617188 1551482411.8303
MEM 123.617188 1551482411.9310
MEM 123.617188 1551482412.0334
MEM 123.617188 1551482412.1337
MEM 123.617188 1551482412.2345
MEM 123.671875 1551482412.3368
MEM 123.726562 1551482412.4421
MEM 123.726562 1551482412.5464
MEM 123.726562 1551482412.6506
MEM 123.726562 1551482412.7555
MEM 123.726562 1551482412.8607
MEM 123.777344 1551482412.9625
MEM 123.828125 1551482413.0637
MEM 123.828125 1551482413.1641
MEM 123.828125 1551482413.2649
MEM 123.828125 1551482413.3667
MEM 123.828125 1551482413.4684
MEM 123.882812 1551482413.5690
MEM 123.937500 1551482413.6693
MEM 123.937500 1551482413.7695
MEM 123.937500 1551482413.8708
MEM 123.937500 1551482413.9761
MEM 123.937500 1551482414.0806
MEM 123.988281 1551482414.1810
MEM 124.039062 1551482414.2820
MEM 124.039062 1551482414.3865
MEM 124.039062 1551482414.4899
MEM 124.039062 1551482414.5952
MEM 124.039062 1551482414.6974
MEM 124.042969 1551482414.8026
MEM 124.140625 1551482414.9039
MEM 124.140625 1551482415.0055
MEM 124.140625 1551482415.1107
MEM 124.140625 1551482415.2125
MEM 124.140625 1551482415.3167
MEM 124.140625 1551482415.4169
MEM 124.222656 1551482415.5179
MEM 124.242188 1551482415.6231
MEM 124.242188 1551482415.7238
MEM 124.242188 1551482415.8290
MEM 124.242188 1551482415.9296
MEM 124.246094 1551482416.0309
MEM 124.296875 1551482416.1317
MEM 124.347656 1551482416.2330
MEM 124.347656 1551482416.3334
MEM 124.347656 1551482416.4364
MEM 124.347656 1551482416.5416
MEM 124.347656 1551482416.6468
MEM 124.402344 1551482416.7489
MEM 124.457031 1551482416.8495
MEM 124.457031 1551482416.9521
MEM 124.457031 1551482417.0541
MEM 124.457031 1551482417.1568
MEM 124.457031 1551482417.2620
MEM 124.457031 1551482417.3648
MEM 124.507812 1551482417.4678
MEM 124.554688 1551482417.5704
MEM 124.554688 1551482417.6716
MEM 124.558594 1551482417.7720
MEM 124.558594 1551482417.8723
MEM 124.558594 1551482417.9736
MEM 124.558594 1551482418.0740
MEM 124.558594 1551482418.1793
MEM 124.558594 1551482418.2836
MEM 124.558594 1551482418.3851
MEM 124.558594 1551482418.4857
MEM 124.609375 1551482418.5865
MEM 124.664062 1551482418.6873
MEM 124.664062 1551482418.7889
MEM 124.667969 1551482418.8897
MEM 124.667969 1551482418.9939
MEM 124.667969 1551482419.0981
MEM 124.667969 1551482419.1989
MEM 124.667969 1551482419.3001
MEM 124.667969 1551482419.4004
MEM 124.667969 1551482419.5015
MEM 124.699219 1551482419.6023
MEM 124.738281 1551482419.7026
MEM 124.769531 1551482419.8031
MEM 124.769531 1551482419.9081
MEM 124.769531 1551482420.0091
MEM 124.769531 1551482420.1132
MEM 124.769531 1551482420.2161
MEM 124.769531 1551482420.3166
MEM 124.769531 1551482420.4171
MEM 124.820312 1551482420.5192
MEM 124.867188 1551482420.6244
MEM 124.867188 1551482420.7250
MEM 124.867188 1551482420.8290
MEM 124.867188 1551482420.9300
MEM 124.867188 1551482421.0303
MEM 124.867188 1551482421.1355
MEM 124.914062 1551482421.2404
MEM 124.964844 1551482421.3441
MEM 124.964844 1551482421.4447
MEM 124.964844 1551482421.5464
MEM 124.964844 1551482421.6492
MEM 124.964844 1551482421.7510
MEM 124.964844 1551482421.8532
MEM 125.015625 1551482421.9558
MEM 125.062500 1551482422.0610
MEM 125.062500 1551482422.1649
MEM 125.062500 1551482422.2687
MEM 125.062500 1551482422.3726
MEM 125.062500 1551482422.4751
MEM 125.062500 1551482422.5757
MEM 125.062500 1551482422.6767
MEM 125.167969 1551482422.7803
MEM 125.167969 1551482422.8808
MEM 125.167969 1551482422.9814
MEM 125.167969 1551482423.0856
MEM 125.167969 1551482423.1866
MEM 125.167969 1551482423.2908
MEM 125.167969 1551482423.3950
MEM 125.214844 1551482423.4986
MEM 125.261719 1551482423.6009
MEM 125.261719 1551482423.7022
MEM 125.261719 1551482423.8030
MEM 125.261719 1551482423.9038
MEM 125.261719 1551482424.0052
MEM 125.261719 1551482424.1068
MEM 125.269531 1551482424.2118
MEM 125.375000 1551482424.3124
MEM 125.375000 1551482424.4161
MEM 125.375000 1551482424.5165
MEM 125.375000 1551482424.6169
MEM 125.375000 1551482424.7175
MEM 125.375000 1551482424.8217
MEM 125.375000 1551482424.9246
MEM 125.421875 1551482425.0254
MEM 125.472656 1551482425.1265
MEM 125.472656 1551482425.2273
MEM 125.472656 1551482425.3282
MEM 125.472656 1551482425.4287
MEM 125.472656 1551482425.5312
MEM 125.472656 1551482425.6329
MEM 125.472656 1551482425.7368
MEM 125.472656 1551482425.8371
MEM 125.472656 1551482425.9392
MEM 125.523438 1551482426.0440
MEM 125.570312 1551482426.1457
MEM 125.570312 1551482426.2475
MEM 125.570312 1551482426.3518
MEM 125.570312 1551482426.4531
MEM 125.570312 1551482426.5535
MEM 125.570312 1551482426.6538
MEM 125.617188 1551482426.7548
MEM 125.667969 1551482426.8567
MEM 125.667969 1551482426.9600
MEM 125.667969 1551482427.0627
MEM 125.667969 1551482427.1671
MEM 125.667969 1551482427.2676
MEM 125.667969 1551482427.3724
MEM 125.667969 1551482427.4740
MEM 125.718750 1551482427.5785
MEM 125.765625 1551482427.6837
MEM 125.769531 1551482427.7889
MEM 125.769531 1551482427.8941
MEM 125.769531 1551482427.9993
MEM 125.769531 1551482428.1011
MEM 125.769531 1551482428.2033
MEM 125.820312 1551482428.3079
MEM 125.871094 1551482428.4121
MEM 125.871094 1551482428.5160
MEM 125.871094 1551482428.6172
MEM 125.871094 1551482428.7175
MEM 125.871094 1551482428.8186
MEM 125.871094 1551482428.9230
MEM 125.871094 1551482429.0235
MEM 125.953125 1551482429.1241
MEM 125.972656 1551482429.2293
MEM 125.972656 1551482429.3331
MEM 125.972656 1551482429.4368
MEM 125.972656 1551482429.5420
MEM 125.972656 1551482429.6450
MEM 125.972656 1551482429.7502
MEM 126.066406 1551482429.8529
MEM 126.078125 1551482429.9582
MEM 126.078125 1551482430.0630
MEM 126.078125 1551482430.1663
MEM 126.078125 1551482430.2669
MEM 126.078125 1551482430.3672
MEM 126.078125 1551482430.4675
MEM 126.125000 1551482430.5678
MEM 126.175781 1551482430.6682
MEM 126.175781 1551482430.7689
MEM 126.175781 1551482430.8702
MEM 126.175781 1551482430.9705
MEM 126.175781 1551482431.0754
MEM 126.175781 1551482431.1770
MEM 126.226562 1551482431.2773
MEM 126.273438 1551482431.3813
MEM 126.273438 1551482431.4818
MEM 126.273438 1551482431.5869
MEM 126.273438 1551482431.6871
MEM 126.273438 1551482431.7876
MEM 126.273438 1551482431.8880
MEM 126.320312 1551482431.9932
MEM 126.371094 1551482432.0980
MEM 126.371094 1551482432.2010
MEM 126.371094 1551482432.3019
MEM 126.371094 1551482432.4023
MEM 126.371094 1551482432.5055
MEM 126.371094 1551482432.6107
MEM 126.386719 1551482432.7131
MEM 126.468750 1551482432.8164
MEM 126.468750 1551482432.9168
MEM 126.468750 1551482433.0171
MEM 126.468750 1551482433.1191
MEM 126.468750 1551482433.2195
MEM 126.468750 1551482433.3247
MEM 126.468750 1551482433.4251
MEM 126.519531 1551482433.5256
MEM 126.570312 1551482433.6263
MEM 126.570312 1551482433.7273
MEM 126.570312 1551482433.8325
MEM 126.570312 1551482433.9329
MEM 126.570312 1551482434.0370
MEM 126.570312 1551482434.1422
MEM 126.621094 1551482434.2432
MEM 126.671875 1551482434.3434
MEM 126.671875 1551482434.4451
MEM 126.671875 1551482434.5454
MEM 126.671875 1551482434.6506
MEM 126.671875 1551482434.7508
MEM 126.671875 1551482434.8533
MEM 126.671875 1551482434.9544
MEM 126.722656 1551482435.0597
MEM 126.773438 1551482435.1649
MEM 126.773438 1551482435.2661
MEM 126.773438 1551482435.3664
MEM 126.773438 1551482435.4671
MEM 126.773438 1551482435.5674
MEM 126.773438 1551482435.6679
MEM 126.820312 1551482435.7689
MEM 126.871094 1551482435.8693
MEM 126.871094 1551482435.9723
MEM 126.871094 1551482436.0730
MEM 126.871094 1551482436.1733
MEM 126.871094 1551482436.2768
MEM 126.871094 1551482436.3820
MEM 126.886719 1551482436.4870
MEM 126.968750 1551482436.5922
MEM 126.968750 1551482436.6963
MEM 126.968750 1551482436.7973
MEM 126.968750 1551482436.9020
MEM 126.968750 1551482437.0034
MEM 126.968750 1551482437.1086
MEM 126.968750 1551482437.2133
MEM 127.066406 1551482437.3157
MEM 127.070312 1551482437.4160
MEM 127.074219 1551482437.5167
MEM 127.078125 1551482437.6175
MEM 127.078125 1551482437.7209
MEM 127.078125 1551482437.8216
MEM 127.078125 1551482437.9224
MEM 127.128906 1551482438.0234
MEM 127.175781 1551482438.1254
MEM 127.175781 1551482438.2258
MEM 127.175781 1551482438.3279
MEM 127.175781 1551482438.4282
MEM 127.175781 1551482438.5286
MEM 127.175781 1551482438.6293
MEM 127.230469 1551482438.7296
MEM 127.289062 1551482438.8299
MEM 127.289062 1551482438.9338
MEM 127.296875 1551482439.0370
MEM 127.300781 1551482439.1422
MEM 127.304688 1551482439.2451
MEM 127.312500 1551482439.3484
MEM 127.382812 1551482439.4536
MEM 127.421875 1551482439.5588
MEM 127.421875 1551482439.6627
MEM 127.421875 1551482439.7652
MEM 127.421875 1551482439.8659
MEM 127.425781 1551482439.9664
MEM 127.425781 1551482440.0667
MEM 127.496094 1551482440.1670
MEM 127.527344 1551482440.2678
MEM 127.527344 1551482440.3731
MEM 127.527344 1551482440.4783
MEM 127.527344 1551482440.5788
MEM 127.527344 1551482440.6796
MEM 127.570312 1551482440.7819
MEM 127.628906 1551482440.8824
MEM 127.628906 1551482440.9871
MEM 127.628906 1551482441.0924
MEM 127.628906 1551482441.1976
MEM 127.628906 1551482441.3025
MEM 127.628906 1551482441.4035
MEM 127.679688 1551482441.5045
MEM 127.730469 1551482441.6098
MEM 127.730469 1551482441.7142
MEM 127.730469 1551482441.8156
MEM 127.730469 1551482441.9190
MEM 127.730469 1551482442.0207
MEM 127.730469 1551482442.1211
MEM 127.781250 1551482442.2216
MEM 127.832031 1551482442.3220
MEM 127.832031 1551482442.4256
MEM 127.832031 1551482442.5280
MEM 127.832031 1551482442.6283
MEM 127.832031 1551482442.7287
MEM 127.832031 1551482442.8291
MEM 127.886719 1551482442.9295
MEM 127.933594 1551482443.0298
MEM 127.933594 1551482443.1303
MEM 127.933594 1551482443.2306
MEM 127.933594 1551482443.3310
MEM 127.933594 1551482443.4317
MEM 127.933594 1551482443.5329
MEM 128.035156 1551482443.6372
MEM 128.035156 1551482443.7414
MEM 128.035156 1551482443.8422
MEM 128.035156 1551482443.9431
MEM 128.035156 1551482444.0433
MEM 128.035156 1551482444.1443
MEM 128.042969 1551482444.2453
MEM 128.136719 1551482444.3502
MEM 128.136719 1551482444.4505
MEM 128.136719 1551482444.5517
MEM 128.136719 1551482444.6569
MEM 128.136719 1551482444.7615
MEM 128.136719 1551482444.8618
MEM 128.187500 1551482444.9626
MEM 128.238281 1551482445.0635
MEM 128.238281 1551482445.1638
MEM 128.238281 1551482445.2641
MEM 128.238281 1551482445.3667
MEM 128.238281 1551482445.4719
MEM 128.238281 1551482445.5723
MEM 128.289062 1551482445.6775
MEM 128.339844 1551482445.7779
MEM 128.339844 1551482445.8785
MEM 128.339844 1551482445.9795
MEM 128.339844 1551482446.0798
MEM 128.339844 1551482446.1803
MEM 128.339844 1551482446.2825
MEM 128.390625 1551482446.3829
MEM 128.437500 1551482446.4873
MEM 128.437500 1551482446.5925
MEM 128.437500 1551482446.6977
MEM 128.437500 1551482446.7994
MEM 128.437500 1551482446.9047
MEM 128.437500 1551482447.0061
MEM 128.484375 1551482447.1113
MEM 128.535156 1551482447.2116
MEM 128.535156 1551482447.3137
MEM 128.535156 1551482447.4157
MEM 128.535156 1551482447.5171
MEM 128.535156 1551482447.6197
MEM 128.535156 1551482447.7202
MEM 128.605469 1551482447.8237
MEM 128.636719 1551482447.9246
MEM 128.636719 1551482448.0254
MEM 128.636719 1551482448.1258
MEM 128.636719 1551482448.2269
MEM 128.636719 1551482448.3302
MEM 128.636719 1551482448.4304
MEM 128.707031 1551482448.5308
MEM 128.738281 1551482448.6326
MEM 128.738281 1551482448.7374
MEM 128.738281 1551482448.8426
MEM 128.738281 1551482448.9478
MEM 128.738281 1551482449.0531
MEM 128.750000 1551482449.1538
MEM 128.839844 1551482449.2563
MEM 128.839844 1551482449.3616
MEM 128.839844 1551482449.4620
MEM 128.839844 1551482449.5626
MEM 128.839844 1551482449.6640
MEM 128.839844 1551482449.7648
MEM 128.871094 1551482449.8655
MEM 128.941406 1551482449.9661
MEM 128.941406 1551482450.0665
MEM 128.941406 1551482450.1681
MEM 128.941406 1551482450.2695
MEM 128.941406 1551482450.3698
MEM 128.941406 1551482450.4701
MEM 128.941406 1551482450.5754
MEM 129.042969 1551482450.6759
MEM 129.042969 1551482450.7763
MEM 129.042969 1551482450.8777
MEM 129.042969 1551482450.9780
MEM 129.042969 1551482451.0785
MEM 129.042969 1551482451.1825
MEM 129.042969 1551482451.2874
MEM 129.140625 1551482451.3877
MEM 129.140625 1551482451.4896
MEM 129.140625 1551482451.5918
MEM 129.140625 1551482451.6941
MEM 129.140625 1551482451.7967
MEM 129.140625 1551482451.9019
MEM 129.183594 1551482452.0031
MEM 129.238281 1551482452.1083
MEM 129.238281 1551482452.2119
MEM 129.238281 1551482452.3127
MEM 129.238281 1551482452.4139
MEM 129.238281 1551482452.5143
MEM 129.238281 1551482452.6150
MEM 129.265625 1551482452.7157
MEM 129.339844 1551482452.8184
MEM 129.339844 1551482452.9191
MEM 129.339844 1551482453.0194
MEM 129.339844 1551482453.1198
MEM 129.339844 1551482453.2203
MEM 129.339844 1551482453.3208
MEM 129.339844 1551482453.4212
MEM 129.441406 1551482453.5249
MEM 129.441406 1551482453.6266
MEM 129.441406 1551482453.7300
MEM 129.441406 1551482453.8303
MEM 129.441406 1551482453.9308
MEM 129.441406 1551482454.0314
MEM 129.441406 1551482454.1318
MEM 129.492188 1551482454.2328
MEM 129.542969 1551482454.3373
MEM 129.542969 1551482454.4425
